,Job Title,Rating,Company Name,Location,Headquarters,Founded,Sector,hourly,employer_provided,min_salary,max_salary,avg_salary,job_state,is_headquarter,age,python_yn,spark_yn,aws_yn,gcp_yn,azure_yn,java_yn,tableau_yn,powerbi_yn,excel_yn,job_spec
913,"Director II, Data Science - GRM Actuarial",3.3,Liberty Mutual Insurance,"Chicago, IL","Boston, MA",1912,Insurance,0,0,202,306,254.0, IL,0,108,1,0,0,1,0,0,0,0,0,n
914,Machine Learning Engineer,3.2,Information Builders,"New York, NY","New York, NY",1975,Information Technology,0,0,91,159,125.0, NY,1,45,1,0,1,1,1,1,0,0,1,machine learning
916,"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",3.8,Novartis,"Cambridge, MA","Basel, Switzerland",1996,Biotech & Pharmaceuticals,0,0,80,133,106.5, MA,0,24,1,0,0,1,0,1,1,0,0,n
919,MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,3.6,Beebe Healthcare,"Millville, DE","Lewes, DE",1935,Health Care,1,0,21,34,27.5, DE,0,85,0,0,0,1,0,0,0,0,0,n
920,"Scientist, Molecular/Cellular Biologist",2.9,Audentes Therapeutics,"South San Francisco, CA","San Francisco, CA",2012,Biotech & Pharmaceuticals,0,0,49,97,73.0, CA,0,8,0,0,0,1,0,0,0,0,0,n
921,Staff Scientist-Downstream Process Development,2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",1961,Biotech & Pharmaceuticals,0,0,49,113,81.0, MD,1,59,0,0,0,1,0,0,0,0,1,n
924,Data Scientist,3.2,"Numeric, LLC","Philadelphia, PA","Chadds Ford, PA",-1,Business Services,0,0,96,161,128.5, PA,0,-1,1,1,1,1,0,0,0,0,0,data scientist
926,Scientist - Analytical Services,3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",1875,Manufacturing,0,0,65,134,99.5, NC,1,145,0,0,0,1,0,0,0,0,1,n
928,"Associate Scientist / Sr. Associate Scientist, Antibody Discovery",4.0,23andMe,"South San Francisco, CA","Sunnyvale, CA",2006,Biotech & Pharmaceuticals,0,0,59,125,92.0, CA,0,14,0,0,1,1,0,0,0,0,1,n
929,Associate Data Analyst- Graduate Development Program,3.3,National Interstate,"Richfield, OH","Richfield, OH",1989,Insurance,0,0,32,59,45.5, OH,1,31,0,0,0,1,0,0,0,0,0,data analyst
930,Sr. Data Engineer,4.5,Moser Consulting,"Indianapolis, IN","Indianapolis, IN",1996,Business Services,0,0,87,158,122.5, IN,1,24,1,1,1,1,1,1,0,0,0,data engineer
931,Clinical Data Analyst,3.0,Greenway Health,"Tampa, FL","Tampa, FL",1977,Information Technology,0,0,27,48,37.5, FL,1,43,0,0,0,1,0,0,0,0,1,data analyst
932,IT Associate Data Analyst,3.7,The Hanover Insurance Group,"Worcester, MA","Worcester, MA",1852,Insurance,0,0,39,69,54.0, MA,1,168,0,0,0,1,0,0,0,0,0,data analyst
933,Business Data Analyst,3.8,Fareportal,"New York, NY","New York, NY",2002,Travel & Tourism,0,0,36,71,53.5, NY,1,18,1,0,0,1,0,0,0,0,1,data analyst
934,Senior Insurance Data Scientist,3.9,TransUnion,"Chicago, IL","Chicago, IL",1968,Finance,0,0,107,173,140.0, IL,1,52,1,0,0,1,0,0,0,0,1,data scientist
935,Senior Data Science Systems Engineer,3.2,MITRE,"Hampton, VA","Bedford, MA",1958,Government,0,0,56,99,77.5, VA,0,62,0,0,0,1,0,0,0,0,0,n
936,ENVIRONMENTAL ENGINEER/SCIENTIST,3.3,Mcphail Associates,"Cambridge, MA","Cambridge, MA",1976,"Construction, Repair & Maintenance",1,1,25,28,26.5, MA,1,44,0,0,0,1,0,0,0,0,1,n
938,Senior Scientist - Regulatory Submissions,3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",1875,Manufacturing,0,0,80,155,117.5, NC,1,145,0,0,0,1,0,0,0,0,1,n
939,Scientist - Biomarker and Flow Cytometry,2.4,Crown Bioscience,"San Diego, CA","San Diego, CA",2006,Biotech & Pharmaceuticals,0,0,43,98,70.5, CA,1,14,0,0,0,1,0,0,0,0,0,n
940,Revenue Analytics Manager,4.8,HOVER,"San Francisco, CA","San Francisco, CA",2011,Information Technology,0,0,45,78,61.5, CA,1,9,0,0,0,1,0,0,1,0,1,n
941,Sr. Scientist Method Development,2.9,Q2 Solutions,"Marietta, GA","Morrisville, NC",2015,Biotech & Pharmaceuticals,0,0,50,110,80.0, GA,0,5,0,0,0,1,0,0,0,0,1,n
942,"Associate Scientist, LC/MS Biologics",2.9,Q2 Solutions,"Ithaca, NY","Morrisville, NC",2015,Biotech & Pharmaceuticals,0,0,44,96,70.0, NY,0,5,0,0,0,1,0,0,0,0,1,n
943,"Research Scientist, Immunology - Cancer Biology",-1.0,Kronos Bio,"Cambridge, MA","San Mateo, CA",-1,-1,0,1,100,140,120.0, MA,0,-1,0,0,0,1,0,0,0,0,1,n
944,IT - Data Engineer II,3.4,Arbella Insurance,"Quincy, MA","Quincy, MA",1988,Insurance,0,0,61,119,90.0, MA,1,32,0,1,0,1,0,1,0,0,1,data engineer
945,Machine Learning Engineer (NLP),4.1,CK-12 Foundation,"Palo Alto, CA","Palo Alto, CA",2007,Education,0,0,80,142,111.0, CA,1,13,1,0,1,1,0,0,0,0,1,machine learning
946,Senior Data Analyst,3.9,Life360,"San Francisco, CA","San Francisco, CA",2008,Information Technology,0,0,99,178,138.5, CA,1,12,1,0,0,1,0,0,1,0,0,data analyst
947,Data Science Project Manager,3.6,MassMutual,"Boston, MA","Springfield, MA",1851,Insurance,0,0,37,100,68.5, MA,0,169,0,0,0,1,0,0,0,0,1,n
948,Data Engineer,3.9,Fivestars,"San Francisco, CA","San Francisco, CA",2011,Information Technology,0,0,62,113,87.5, CA,1,9,1,0,1,1,0,0,0,0,1,data engineer
949,"Principal, Data Science - Advanced Analytics",3.6,IQVIA,"Plymouth Meeting, PA","Durham, NC",2017,Biotech & Pharmaceuticals,0,0,86,137,111.5, PA,0,3,0,0,0,1,0,0,0,0,0,n
950,"Sr Scientist, Immuno-Oncology - Oncology",3.9,GSK,"Cambridge, MA","Brentford, United Kingdom",1830,Biotech & Pharmaceuticals,0,0,58,111,84.5, MA,0,190,0,0,1,1,0,0,0,0,0,n
951,Senior Data Engineer,4.4,Eventbrite,"Nashville, TN","San Francisco, CA",2006,Information Technology,0,0,72,133,102.5, TN,0,14,1,1,1,1,0,1,0,0,0,data engineer
952,"Project Scientist - Auton Lab, Robotics Institute",2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",1984,Education,0,0,56,91,73.5, PA,1,36,0,0,0,1,0,0,0,0,1,n
953,Data Science Manager,3.2,"Numeric, LLC","Allentown, PA","Chadds Ford, PA",-1,Business Services,0,0,95,160,127.5, PA,0,-1,0,0,0,1,0,0,0,0,1,n
955,Research Scientist – Security and Privacy,3.6,Riverside Research Institute,"Beavercreek, OH","Arlington, VA",1967,Government,0,0,61,126,93.5, OH,0,53,1,0,0,1,0,0,0,0,0,n
